,1,2,3,4,5
1,0.5242574257425743,0.17524752475247524,0.14257425742574256,0.14405940594059405,0.1099009900990099
2,0.11066398390342053,0.21227364185110664,0.1403420523138833,0.11871227364185111,0.08249496981891348
3,0.11116829644879053,0.22748327328872878,0.26299536798764794,0.21513124034997427,0.1327843540916109
4,0.08090117767537122,0.12903225806451613,0.15668202764976957,0.19098822324628775,0.11930363543266768
5,0.1918452692106639,0.2707788813382122,0.2922111866178777,0.3319393622582331,0.5415577626764244
