,1,2,3,4,5
1,0.8183168316831683,0.04702970297029703,0.04108910891089109,0.04455445544554455,0.028712871287128714
2,0.07092555331991952,0.4396378269617706,0.20875251509054327,0.18008048289738432,0.10513078470824949
3,0.03757076685537828,0.17086978898610397,0.34791559444158515,0.18373648996397324,0.09933093154915079
4,0.03379416282642089,0.15360983102918588,0.18740399385560677,0.35893497183819767,0.11418330773169483
5,0.045478306325143755,0.20230005227391532,0.21066387872451647,0.23366440146366962,0.6429691583899634
